"04/12/2024","32114","2","AMIDO DI MAIS MAIZENA 250 GR","16715"
"04/12/2024","32114","1","ARACHIDI SALATE CAMEO 300 GR. CHIELLINI","11006"
"04/12/2024","32114","1","CAFF� HAG DECAFFEINATO 250 GR.","17432"
"04/12/2024","32114","13","CAFF� LAVAZZA QUALIT� ROSSA","16675"
"04/12/2024","32114","1","CAMOMILLA STAR 20 FILTRI","16794"
"04/12/2024","32114","4","CORN FLAKES KELLOG'S 375 GR","16676"
"04/12/2024","32114","2","CRACKERS INTEGRALI MULINO BIANCO","16677"
"04/12/2024","32114","2","CRAKERS MULINO BIANCO 500 GR","16704"
"04/12/2024","32114","3","FAGIOLI  BRIK 380GR CANNELLINI","17531"
"04/12/2024","32114","10","FARINA 00 FERRARI KG.1","10415"
"04/12/2024","32114","2","FARINA DI COCCO NOI & VOI 500G","18424"
"04/12/2024","32114","1","FETTE BISCOTTATE INTEGRALI BARILLA","12295"
"04/12/2024","32114","3","MANDORLE GR 200 LIFE SGUSCIATE","18351"
"04/12/2024","32114","1","NOCCIOLE AURIEMMA SGUSCIATE 200GR","18758"
"04/12/2024","32114","1","NOCI DEL GIUDICE GR. 500","18348"
"04/12/2024","32114","7","OLIO DI MAIS LT.1","16909"
"04/12/2024","32114","6","OLIO EXTRAVERGINE D'OLIVA","10069"
"04/12/2024","32114","4","OLIVE NERE TOSTE GR 75 SACLA'","19065"
"04/12/2024","32114","8","OLIVE VERDI DENOCCIOLATE  GR.185 SACLA'","19066"
"04/12/2024","32114","8","PAN BAULETTO BIANCO M.B. GR.400","16688"
"04/12/2024","32114","1","PANGRATTATO PAVONE 250 GR","17595"
"04/12/2024","32114","3","PIADINE MULINO BIANCO GR 300","16692"
"04/12/2024","32114","12","PISELLI BRIK 380GR FINI","17530"
"04/12/2024","32114","1","PISTACCHI NOI E VOI 200 GR.","18356"
"04/12/2024","32114","18","POLPA FINE PARMALAT 300GR","16691"
"04/12/2024","32114","59","POMI' PASSATA DI POMODORO","16690"
"04/12/2024","32114","1","SALE GROSSO AZZURRO 1KG","10216"
"04/12/2024","32114","3","SEMI DI ZUCCA CHIELLINI 250 GR.","19197"
"04/12/2024","32114","1","THE CLASSICO STAR 25 FILTRI","16792"
"04/12/2024","32114","3","TORTELLINI TORTUOVO GR 500","31118"
"04/12/2024","32114","12","UOVA FRESCHE CONF. X 6","33120"
"04/12/2024","32114","1","ZAFFERANO BUSTINA 12.5 GR. ILDIA","15514"
"04/12/2024","32114","20","ZUCCHERO SEMOLATO ITALIA ZUCCHERI 1KG","10055"
"04/12/2024","32114","4","ACQUA ULIVETO DA LT.1.5 CONFEZIONE 6 BOTTIGLIE","15909"
"04/12/2024","32114","32","ARANCIATA FANTA PET","11128"
"04/12/2024","32114","35","COCA COLA PET","18716"
"04/12/2024","32114","3","ESTATE' TRIS LIMONE","11294"
"04/12/2024","32114","3","ESTATE' TRIS PESCA","11295"
"04/12/2024","32114","1","POWERADE","14112"
"04/12/2024","32114","1","SCIROPPO FABBRI IN PLASTICA ML.560 GUSTO AMARENA","16820"
"04/12/2024","32114","1","SCIROPPO FABBRI IN PLASTICA ML.560 GUSTO MENTA","16819"
"04/12/2024","32114","1","SCIROPPO FABBRI IN PLASTICA ML.560 GUSTO ORZATA","16930"
"04/12/2024","32114","14","SUCCHI YOGA  ANANAS 1LT","18715"
"04/12/2024","32114","18","SUCCHI YOGA ACE 1L","17635"
"04/12/2024","32114","5","THE FREDDO AL LIMONE SAN BENEDETTO ML.1,500","17319"
"04/12/2024","32114","11","THE FREDDO ALLA PESCA  SAN BENEDETTO ML.1,500","17320"
"04/12/2024","32114","7","ASCIUGA TUTTO  2 ROTOLI TUTTO CASA","74207"
"04/12/2024","32114","3","ASCIUGATUTTO ECO 2 ROTOLI","72805"
"04/12/2024","32114","1","CARTA WC TENDERLY KILOMETRICA X4","73210"
"04/12/2024","32114","3","BICCHIERI 50 DA   200 ML BIBO IN BIOPLASTICA","71972"
"04/12/2024","32114","2","BICCHIERI CAFFE'50 IN PLASTICA 75 CC","73558"
"04/12/2024","32114","32","GAS RICARICA","73556"
"04/12/2024","32114","2","BAGNO SCHIUMA  NIDRA 750GR","72806"
"04/12/2024","32114","3","BAGNO SCHIUMA FELCE AZZURRA ML 650","72914"
