"03/12/2024","32565","3","ACETO VINO BIANCO LT 1 PET","10057"
"03/12/2024","32565","4","ALBUME PASTORIZZATO L 1","30877"
"03/12/2024","32565","1","CACAO PERUGINA AMARO GR. 75","16708"
"03/12/2024","32565","10","CAFFE  LAVAZZA ROSSA X2 GR 250","19155"
"03/12/2024","32565","7","CAFFE DEK INTENSO MACINATO GR.250 LAVAZZA","16674"
"03/12/2024","32565","2","CAFFE' LAVAZZA CREMA E GUSTO 250GR","17617"
"03/12/2024","32565","2","CAFF� GIMOKA","16990"
"03/12/2024","32565","6","CAPPERI PET . 100GR","17306"
"03/12/2024","32565","1","CECI SECCHI GR. 500","10132"
"03/12/2024","32565","3","CRACKERS PAVESI","16679"
"03/12/2024","32565","1","CRECKERS INTEGRALI GR. 500 MB","16677"
"03/12/2024","32565","1","DOPPIO CONCENTRATO STAR TUBO GR. 135","17422"
"03/12/2024","32565","2","FAGIOLI CANNELLI SECCHI GR. 500","12376"
"03/12/2024","32565","2","FAGIOLI CANNELLINI BRICK 380 GR  J. COLOMBANI","17531"
"03/12/2024","32565","15","FARINA B. GRANO TENERO KG 1 TIPO 00","10415"
"03/12/2024","32565","5","FETTE BISCOTTATE DORATE GR.315 MB","12759"
"03/12/2024","32565","5","FETTE BISCOTTATE INTEGRALI MB GR. 315","12295"
"03/12/2024","32565","30","FONZIES 100 GR","16757"
"03/12/2024","32565","2","FUNGHI SECCHI GR. 20","18872"
"03/12/2024","32565","2","GLASSA BALSAMICA IGP PONTI GR 250 DERE LT1","17447"
"03/12/2024","32565","1","KETCHUP GR. 250 HEINZ","17052"
"03/12/2024","32565","3","LENTICCHI SECCHE GR. 500","10936"
"03/12/2024","32565","2","LIEVITO DI BIRRA MASTROFORNAIO GR 7X3","17356"
"03/12/2024","32565","2","LIEVITO DOLCI GR. 16X3 CAMEO","17357"
"03/12/2024","32565","1","LIFE MANDORLE SGUSCIATE GR. 200","18351"
"03/12/2024","32565","11","MAIONESE GR.215 HEINZ","18447"
"03/12/2024","32565","4","OLIO DI SEMI DI MAIS LT 1","16909"
"03/12/2024","32565","9","OLIO EXTRA VERGINE DI OLIVA LT 1","10069"
"03/12/2024","32565","2","ORIGANO GR. 12 VASO PET","17183"
"03/12/2024","32565","2","ORZO BIMBO SOLUBILE GR. 120","16842"
"03/12/2024","32565","3","PAN BAULETTO GR. 400 MB","16688"
"03/12/2024","32565","6","PAN BAULETTO INTEGRALE GR. 400 MB","17182"
"03/12/2024","32565","2","PAN CARRE GR.285","16544"
"03/12/2024","32565","4","PANE GRATTUGGIATO PAVONE GR.250","17595"
"03/12/2024","32565","4","PANNA HOPLA  X DOLCI ML 200","18119"
"03/12/2024","32565","9","PANNA UHT CUCINA ML 200 CATTEL","18477"
"03/12/2024","32565","42","PASSATA POMODORO BRIK GR. 500 POMI","16690"
"03/12/2024","32565","13","PATATINA CLASSICA SAN CARLO GR.190","17307"
"03/12/2024","32565","2","PIADELLE CLASSICHE GR. 300 MB","16692"
"03/12/2024","32565","15","POLPA FINE POMI GR.300","16691"
"03/12/2024","32565","5","RISETTE CURTI GR 130","61401"
"03/12/2024","32565","2","THE VERDE LIPTON 25 FL","16846"
"03/12/2024","32565","2","TONNO O.O. BUSTA GR. 300 NOSTROMO","16796"
"03/12/2024","32565","28","UOVA CONF 6 PZ","33120"
"03/12/2024","32565","4","VANILLINA PANE ANGELI GR. 0.5X6","17353"
