"03/07/2024","32118","4","ARACHIDI SALATI CAMEO GR 300","11006"
"03/07/2024","32118","3","CAFFE LAVAZZA QUALITA' ROSSA GR 250","16675"
"03/07/2024","32118","8","CAFFE MACINATO GR 250","16990"
"03/07/2024","32118","12","CAFF� LAVAZZA CREMA E GUSTO GR 250","17617"
"03/07/2024","32118","1","CAMOMILLA STAR 20 FILTRI","16794"
"03/07/2024","32118","2","CORN FLAKES KELLOGS EXTRA CIOCCOLATO GR 375","17195"
"03/07/2024","32118","6","CRACKER MULINO BIANCO GR 500","16704"
"03/07/2024","32118","1","FETTE BISCOTTATE MULINO BIANCO INTEGRALI GR 315","12295"
"03/07/2024","32118","1","OLIO EXTRA VERGINE OLIVA LEVANTE LT 1","10069"
"03/07/2024","32118","1","PAN BAULETTO BIANCO MULINO BIANCO GR 400","16688"
"03/07/2024","32118","3","PATATINE CLASSICHE SAN CARLO GR 190","17307"
"03/07/2024","32118","2","PATATINE FONZIE GR 100","16757"
"03/07/2024","32118","2","UOVA  X 6","33120"
"03/07/2024","32118","7","ZUCCHERO KG 1","10055"
"03/07/2024","32118","2","ARANCIATA FANTA LT 1.5","11128"
"03/07/2024","32118","3","ARANCIATA SAN BENEDETTO LT 1.5","11095"
"03/07/2024","32118","1","COCA COLA LT 1.50","11055"
"03/07/2024","32118","2","SUCCHI DI FRUTTA YOGA ACE LT 1","17635"
"03/07/2024","32118","2","SUCCHI DI FRUTTA YOGA ANANAS 100% LT 1","18715"
"03/07/2024","32118","5","ASCIUGATUTTO ECO X 2","72805"
"03/07/2024","32118","1","BICCHIERI 200 BIOEGRADABILE PZ 50","71972"
"03/07/2024","32118","2","PANNO PAVIMENTI MICROFIBRA","71345"
"03/07/2024","32118","2","PIASTRINE INSETTICIDA VAPE X 30","74002"
"03/07/2024","32118","3","SPUGNA PIATTI S/BRITE PZ 3","73219"
"03/07/2024","32118","1","STUZZICADENTI SAMURAI X 150","72890"
"03/07/2024","32118","1","TIRA ACQUA CM 55","70012"
"03/07/2024","32118","4","TOVAGLIOLI 1� PREZZO PZ 50","72530"
"03/07/2024","32118","14","BOMBOLETTA GAS GR 190","73556"
"03/07/2024","32118","1","FORNELLINO A GAS TIPO CONSENTITO","72670"
"03/07/2024","32118","1","BAGNO SCHIUMA DOVE ML 700 ORIGINAL","73178"
"03/07/2024","32118","4","BAGNO SCHIUMA NIDRA ML 750","72806"
"03/07/2024","32118","2","BAGNO SCHIUMA VIDAL ML 500","73280"
"03/07/2024","32118","12","CARTA IGIENICA ECONOMICA X 6","71425"
"03/07/2024","32118","1","CREMA BARBA PALMOLIVE ML 100","73188"
"03/07/2024","32118","1","DENTIFRICIO COLGATE CLASSICO GR 75","72731"
"03/07/2024","32118","1","DEODORANTE DOVE ROLL-ON","72889"
"03/07/2024","32118","2","DEODORANTE INFASIL VAPO ML 75","73175"
"03/07/2024","32118","1","DOPO BARBA ANTIRUGHE INTESA ML 100","72723"
"03/07/2024","32118","1","GEL STUDIO L'OREAL ML 150","72698"
"03/07/2024","32118","1","LEOCREMA FLUIDA ARGAN ML 400","73020"
