"21/06/2024","32114","1","ACETO DI GLASSA BALSAMICA IGP PONTI 250 ML","17447"
"21/06/2024","32114","2","AGNOLOTTI RIC E SPIN TORTUOVO 500G","31978"
"21/06/2024","32114","2","ALBUME D'UOVO AIA LT. 1","30877"
"21/06/2024","32114","1","ARACHIDI SALATE CAMEO 300 GR. CHIELLINI","11006"
"21/06/2024","32114","1","CAFF� ""PRIMO PREZZO"" GR 250","16990"
"21/06/2024","32114","47","CAFF� LAVAZZA QUALIT� ROSSA","16675"
"21/06/2024","32114","2","CORN FLAKES KELLOG'S 375 GR","16676"
"21/06/2024","32114","10","COUS-COUS BIA","16685"
"21/06/2024","32114","6","CRAKERS MULINO BIANCO 500 GR","16704"
"21/06/2024","32114","2","CURCUMA 105 GR. VASO PET","17340"
"21/06/2024","32114","10","DADO CLASSICO STAR 10 PZ","16791"
"21/06/2024","32114","7","DOPPIO CONCENTRATO STAR GR. 135","17422"
"21/06/2024","32114","6","FAGIOLI  BRIK 380GR CANNELLINI","17531"
"21/06/2024","32114","7","FARINA 00 FERRARI KG.1","10415"
"21/06/2024","32114","7","FARRO PERLATOG.400","14522"
"21/06/2024","32114","3","LATTE GRANAROLO 1/2 LT. UHT P.S.","17813"
"21/06/2024","32114","3","LATTE UHT ACCAD�  ML 500","32022"
"21/06/2024","32114","6","LIEVITO MASTRO FORNAIO PIZZE E FOCACCE 3 DOSI","17356"
"21/06/2024","32114","6","MAIONESE TOP DOWN GR. 215 HEINZ","18447"
"21/06/2024","32114","2","MANDORLE GR 200 LIFE SGUSCIATE","18351"
"21/06/2024","32114","1","OLIO D'OLIVA 1 L.","16683"
"21/06/2024","32114","18","OLIO DI MAIS LT.1","16909"
"21/06/2024","32114","10","OLIO EXTRAVERGINE D'OLIVA","10069"
"21/06/2024","32114","2","OLIVE VERDI DENOCCIOLATE  GR.185 SACLA'","16632"
"21/06/2024","32114","1","ORZO SOLUBILE GR. 120","16842"
"21/06/2024","32114","2","PAN BAULETTO BIANCO M.B. GR.400","16688"
"21/06/2024","32114","2","PAPRIKA PICCANTE GR. 32 VASO PET","17344"
"21/06/2024","32114","2","PATATINE SAN CARLO  190 GR","17307"
"21/06/2024","32114","2","PEPE 26 GR VASO PET","17184"
"21/06/2024","32114","2","PEPERONCINO 26 GR VASO","17345"
"21/06/2024","32114","2","PISTACCHI NOI E VOI 200 GR.","18356"
"21/06/2024","32114","28","POMI' PASSATA DI POMODORO","16690"
"21/06/2024","32114","1","SALE GROSSO AZZURRO 1KG","10216"
"21/06/2024","32114","3","SEMI DI ZUCCA CHIELLINI 250 GR.","32509"
"21/06/2024","32114","18","TONNO NOSTROMO 300 GR","16796"
"21/06/2024","32114","4","UVA SULTANINA  GR 250","18358"
"21/06/2024","32114","18","ZUCCHERO SEMOLATO ITALIA ZUCCHERI 1KG","10055"
"21/06/2024","32114","28","ARANCIATA FANTA PET","11128"
"21/06/2024","32114","32","COCA COLA PET","11055"
"21/06/2024","32114","25","COCA COLA ZERO LITRI 1,5","12700"
"21/06/2024","32114","1","ESTATE' TRIS LIMONE","11294"
"21/06/2024","32114","1","ESTATE' TRIS PESCA","11295"
"21/06/2024","32114","10","POWERADE","14112"
"21/06/2024","32114","12","SUCCHI YOGA  ANANAS 1LT","18715"
"21/06/2024","32114","15","SUCCHI YOGA ACE 1L","17635"
"21/06/2024","32114","2","THE FREDDO AL LIMONE SAN BENEDETTO ML.1,500","17319"
"21/06/2024","32114","5","THE FREDDO ALLA PESCA  SAN BENEDETTO ML.1,500","17320"
"21/06/2024","32114","7","ASCIUGATUTTO ECO 2 ROTOLI","72805"
"21/06/2024","32114","2","CARTA WC TENDERLY KILOMETRICA X4","73210"
"21/06/2024","32114","1","TOVAGLIOLI DI CARTA PZ 50","72530"
"21/06/2024","32114","1","BICCHIERI 50 DA   200 ML BIBO IN BIOPLASTICA","71972"
"21/06/2024","32114","2","BICCHIERI CAFFE'50 IN PLASTICA 75 CC","74250"
"21/06/2024","32114","1","FORCHETTE IN BIOPLASTICA 25 PZ","74110"
"21/06/2024","32114","1","ZAMPIRONI ANTIZANZARE VULCANO","7180"
"21/06/2024","32114","18","GAS RICARICA","73556"
"21/06/2024","32114","1","ACQUA PROFUMATA GDS200","73160"
"21/06/2024","32114","6","BAGNO SCHIUMA FELCE AZZURRA ML 650","72914"
"21/06/2024","32114","5","BAGNOSCHIUMA VIDAL 500 ML","73280"
"21/06/2024","32114","1","BALSAMO ELVIVE LOREAL","73462"
"21/06/2024","32114","1","BASTONCINI ORECCHIE JOHNSON PZ 100","72791"
"21/06/2024","32114","2","COLLUTTORIO LISTERINE 500 ML","72726"
"21/06/2024","32114","1","COLLUTTORIO ORAL B","72790"
"21/06/2024","32114","1","CREMA MANI GLYSOLID ML 100","74133"
"21/06/2024","32114","1","CREMA NIVEA FLUIDA BLU","72700"
"21/06/2024","32114","1","CREMA VISO NIVEA Q/10 GIORNO PLUS C","72887"
"21/06/2024","32114","4","DENTIFRICIO AZ. WHITENING","73263"
"21/06/2024","32114","1","DENTIFRICIO COLGATE","72731"
"21/06/2024","32114","2","DENTIFRICIO SENSODYNE","72696"
"21/06/2024","32114","1","DEODORANTE DOVE ROLL-ON ML 50","72889"
"21/06/2024","32114","7","DEODORANTE INFASIL 70ML","73175"
"21/06/2024","32114","1","GEL STUDIO-LINE L'OREAL","72698"
"21/06/2024","32114","2","RASOIO GILLETTE 3 CONF. 4 PZ","72796"
"21/06/2024","32114","2","SAPONE DA BARBA PRORASO","73188"
"21/06/2024","32114","3","SHAMPO E BALSAMO PANTENE","72985"
"21/06/2024","32114","5","SHAMPOO CLEAR ML.225","73421"
"21/06/2024","32114","1","SPAZZOLINO MENTADENT","72803"
"21/06/2024","32114","2","KEBAB POLLO 300 GR","26553"
"21/06/2024","32114","2","LASAGNE BARILLA GR.500","16651"
"21/06/2024","32114","7","PASTA BARILLA SPAGHETTI","16653"
"21/06/2024","32114","4","PASTA BARILLA TORTIGLIONI","16655"
"21/06/2024","32114","2","TAGLIATELLE EMILIANE BARILLA GR 250","16711"
"21/06/2024","32114","4","BARRETTE KINDER 4 PZ","10611"
"21/06/2024","32114","10","BISCOTTI ABBRACCI MULINO BIANCO GR. 350","11743"
"21/06/2024","32114","6","BISCOTTI CUOR DI MELA GR 300 BARILLA","16705"
"21/06/2024","32114","5","BISCOTTI GRANCEREALE GR 250 BARILLA FRUTTA","16694"
"21/06/2024","32114","2","BISCOTTI MULINO BIANCO","12294"
"21/06/2024","32114","1","BRIOCHES MULINO BIANCO GIRELLA 280 GR","17462"
"21/06/2024","32114","9","BUDINI ASSORTITI ELAH","16811"
"21/06/2024","32114","2","BUOND� RICOPERTO CIOCCOLATO 276 GR.","17460"
"21/06/2024","32114","2","CARAMELLE  ELAH TOFFEE LIQUIRIZIA 150 GR","16802"
"21/06/2024","32114","2","CARAMELLE ELAH GOCCIA MENTA GF. 150","16806"
"21/06/2024","32114","4","CIOCCOLATA FONDENTE NOVI  GR 100","16739"
"21/06/2024","32114","3","CIOCCOLATA LATTE NOVI GR 100","16748"
"21/06/2024","32114","2","CIOCCOLATO KIT KAT","10036"
"21/06/2024","32114","10","CONFETTURA VIVA FRUTTI DI BOSCO GR. 25","18742"
"21/06/2024","32114","13","CORNETTI VUOTI MB X6","10580"
"21/06/2024","32114","12","CORNETTO CACAO MULINO BIANCO 300 GR.","16787"
"21/06/2024","32114","8","CROSTATINE MULINO BIANCO CIOCCOLATA GR 400","17215"
"21/06/2024","32114","2","FETTE BISCOTTATE M.B. GR.330","12759"
"21/06/2024","32114","2","FIALETTE A VANIGLIA","17622"
"21/06/2024","32114","2","FIALETTE AROMI PANE ANGELI RUM","17044"
"21/06/2024","32114","1","FIALETTE PANE ANGELI ARANCIA","17623"
"21/06/2024","32114","1","FIALETTE PANE ANGELI LIMONE","17621"
"21/06/2024","32114","8","GRANO COTTO 580G PASTIERA","17702"
"21/06/2024","32114","4","KINDER BRIOSS FERRERO","14860"
"21/06/2024","32114","5","KINDER BUENO FERRERO","10614"
"21/06/2024","32114","9","KINDER DELICE GR 390","14862"
"21/06/2024","32114","1","LIEVITO PER DOLCI PANEANGELI 3 DOSI","17357"
"21/06/2024","32114","10","MERENDINE BALCONI 10 PZ SNACK LATTE GR 280","16736"
"21/06/2024","32114","1","MONDINE","17580"
"21/06/2024","32114","1","NESQUIK GR. 500","17198"
"21/06/2024","32114","1","NUTELLA FERRERO KG. 3","11998"
"21/06/2024","32114","13","PANNA HOPL� PER DOLCI GR 200","18119"
"21/06/2024","32114","1","PANNA PER DOLCI PANEANGELI 150G","17414"
"21/06/2024","32114","1","PASTEFROLLE","17433"
"21/06/2024","32114","2","VANILLINA BUSTA PANEANGELI 6 DOSI","17353"
"21/06/2024","32114","2","WAFER LOACHER GR 175","16646"
"21/06/2024","32114","3","ZUPPOLE","17435"
"21/06/2024","32114","3","AMMORBIDENTE CONCENTRATO FELCE AZZURRA 2 LT","73435"
"21/06/2024","32114","2","AMMORBIDENTE CONCENTRATO SCALA ML750","74005"
"21/06/2024","32114","5","DETERSIVO LIQUIDO SPUMA DI CHAMPAGNA LT 1","73414"
"21/06/2024","32114","4","DETERSIVO SOFLAN","73222"
"21/06/2024","32114","2","LISOFORM","73110"
"21/06/2024","32114","3","SGRASSATORE CIF GEL 750 ML","73417"
"21/06/2024","32114","3","BURRO VIRGILIO GR250","30005"
"21/06/2024","32114","2","FILONE MOZZARELLA KG 1","30056"
"21/06/2024","32114","3","GORGONZOLA DOP 200 GR","32238"
"21/06/2024","32114","4","GRANA PADANO DOP  GR.200","32243"
"21/06/2024","32114","4","MASCARPONE GR 250","32901"
"21/06/2024","32114","3","PASTA SFOGLIA ROTONDA BUITONI GR. 230","32868"
"21/06/2024","32114","1","RICOTTA DI PECORA KG 1","30955"
"21/06/2024","32114","83","YOGURT INT. FRUTTA FRULLATA 125GR","31710"
"21/06/2024","32114","9","YOGURT MAGRO 125GR","31717"
"21/06/2024","32114","4","CODE DI GAMBERI.  LINEA ECONOMICA GR320","26498"
"21/06/2024","32114","2","COZZE PANEPESCA GR. 225","26499"
"21/06/2024","32114","2","GAMBERETTI PANAPESCA GR.250","21205"
"21/06/2024","32114","3","GAMBERONI BLACK TIGER L1/KG 2","21113"
"21/06/2024","32114","10","ORATE INT 200/300GR","21182"
"21/06/2024","32114","2","PATATINE SURGELATE PRIMO PREZZO KG.1","21116"
"21/06/2024","32114","4","PIZZA MARGHERITA SURGELATA  GR.300","26503"
"21/06/2024","32114","4","PREPARATO X RISOTTI MISTO MARE PANAPESCA GR. 300","26501"
"21/06/2024","32114","3","SPINACI PANAPESCA GR. 450","21143"
"21/06/2024","32114","2","VONGOLE PANAPESCA  GR. 250","26507"
"21/06/2024","32114","2","COLLA PER DENTIERE KUKIDENT PLUS GR. 80","73040"
"21/06/2024","32114","11","MANGIME PER GATTI CROCCANTINO FRISKIES","18770"
"21/06/2024","32114","90","MANGIME PER GATTI GOURMET PERLE BUSTA 85 GR.","18434"
"21/06/2024","32114","2","PIASTRINE VAPE 20 PZ","73901"
"21/06/2024","32114","3","VAPE  DIFFUSORE 10 PIASTRINE INCLUSE","73906"
