"27/06/2024","32116","2","ACETO 1 LITRO","10057"
"27/06/2024","32116","7","AGNOLOTI RICOTTA E SPINACI GR 500","31978"
"27/06/2024","32116","1","ARACHIDI CONFEZIONE 300GR CAMEO","11006"
"27/06/2024","32116","9","CAFFE SUERTE LAVAZZA","17150"
"27/06/2024","32116","8","CAFFE' 1�PREZZO 250GR","16990"
"27/06/2024","32116","14","CAFFE' LAVAZZA 250GR.","16675"
"27/06/2024","32116","5","CAMOMILLA STAR 20 FILTRI","16794"
"27/06/2024","32116","3","CECI GR 380","17529"
"27/06/2024","32116","3","COUS COUS BARILLA GR.500","16685"
"27/06/2024","32116","5","CRACKERS PAVESI 560GR.","16679"
"27/06/2024","32116","1","DADI STAR","16791"
"27/06/2024","32116","1","DATTERI 250 GR TUNISIA","18357"
"27/06/2024","32116","8","FARINA '00'  KG.1","10415"
"27/06/2024","32116","3","MAIONESE KRAFT 223 GR.","18447"
"27/06/2024","32116","1","OLIO DI ARACHIDI LT 1","10091"
"27/06/2024","32116","10","OLIO DI SEMI MAIS LT1","16909"
"27/06/2024","32116","4","OLIO E.V. OLIVA LT. 1 LEVANTE","10069"
"27/06/2024","32116","2","OLIVE VERDI GR 185 SACLA'","16632"
"27/06/2024","32116","3","PANE GRATTUGIATO 250GR","17595"
"27/06/2024","32116","1","PANINO HAMBURGER X6 M. BIANCO","16693"
"27/06/2024","32116","1","PASTA FUSILLI BARILLA 500GR","16657"
"27/06/2024","32116","7","PASTA PENNE 1� P. GR.500","10985"
"27/06/2024","32116","5","PASTA PENNE BARILLA 500 GR","16652"
"27/06/2024","32116","6","PASTA SPAGHETTI 1�PREZZO 500GR","17769"
"27/06/2024","32116","2","PASTA SPAGHETTI BARILLA 500GR","16653"
"27/06/2024","32116","1","PASTA STELLINE  GR 500","17871"
"27/06/2024","32116","1","PATATINE CLASSICHE S.CARLO GR.190","17307"
"27/06/2024","32116","1","PEPE 25 GR.","17184"
"27/06/2024","32116","5","PESTO GENOVESE 100 GR","32907"
"27/06/2024","32116","2","PIADELLE CLASSICHE GR 300 M.B.","16692"
"27/06/2024","32116","18","POMI' PARMALAT 500GR.","16690"
"27/06/2024","32116","1","RISO 1�PREZZO 1KG.","16724"
"27/06/2024","32116","2","RITZ 200 GR","11784"
"27/06/2024","32116","1","SALE FINO","10213"
"27/06/2024","32116","1","THE LIPTON VERDE FILTRI","16846"
"27/06/2024","32116","3","THE STAR 25 FILTRI","16792"
"27/06/2024","32116","2","TONNO NOSTROMO 300GR","16796"
"27/06/2024","32116","16","UOVA CONFEZIONE DA 6 PZ","33120"
"27/06/2024","32116","2","ZAFFERANO MG 125","15514"
"27/06/2024","32116","17","ZUCCHERO 1KG.","10055"
"27/06/2024","32116","9","ARANCIATA FANTA LT 1.5","11128"
"27/06/2024","32116","8","COCACOLA 1,5","11055"
"27/06/2024","32116","1","SPRITE 1,5","11665"
"27/06/2024","32116","5","SUCCO ACE YOGA L.1","17635"
"27/06/2024","32116","1","SUCCO DI FRUTTA PERA TRIS","19027"
"27/06/2024","32116","3","SUCCO DI FRUTTA PESCA TRIS","19028"
"27/06/2024","32116","3","SUCCO PERA YOGA 1L","18642"
"27/06/2024","32116","4","SUCCO PESCA  YOGA 1L","18643"
"27/06/2024","32116","1","SUCCO YOGA ACE TRI 200ML","19026"
"27/06/2024","32116","3","THE ESTATHE' PESCA  LT.1.5","16729"
"27/06/2024","32116","1","ASCIUGATUTTO ECO X2","72805"
"27/06/2024","32116","1","ASCIUGONI REGGINA X2","74207"
"27/06/2024","32116","1","ASSORBI ODORI GLED","72765"
"27/06/2024","32116","2","BICCHIERINI 75 ML. PZ 50 BIO","74250"
"27/06/2024","32116","1","STUZZICADENTI SAMURAI 150 PZ","72890"
