"18/12/2024","32128","2","ACETO DI VINO LT 1 PET","10057"
"18/12/2024","32128","3","ARACHIDI SALATI CAMEO GR 300","11006"
"18/12/2024","32128","1","BASILICO GR 10 PET","17309"
"18/12/2024","32128","41","CAFFE SUERTE GR 250","17150"
"18/12/2024","32128","3","CAFF� DEK","16674"
"18/12/2024","32128","8","CAFF� LAVAZZA GR.250 QUALITA ROSSA","16675"
"18/12/2024","32128","6","CAMOMILLA STAR 20 FILTRI","16794"
"18/12/2024","32128","2","CAPPERI AL 100 GR","17306"
"18/12/2024","32128","7","CORN FLAKES ORIGINAL GR 375 KELLOGS","16676"
"18/12/2024","32128","8","CRACKERS GR 500 MULINO BIANCO","16704"
"18/12/2024","32128","5","DADO CLASSICO STAR 10","16791"
"18/12/2024","32128","2","DOPPIO CONCENTRATO STAR TUBO GR. 135","17422"
"18/12/2024","32128","10","FARINA BIANCA KG 1 BARILLA","16709"
"18/12/2024","32128","9","FETTE BISCOTTATE DORATE GR.315 M.B.","12759"
"18/12/2024","32128","4","FETTE BISCOTTATE INT. GR.315 M.B.","12295"
"18/12/2024","32128","21","FONZIES GR 40","17379"
"18/12/2024","32128","2","GALLETTE DI RISO 130 GR.","61401"
"18/12/2024","32128","10","KETCHUP G 250 HEINZ","17052"
"18/12/2024","32128","11","MAIONESE HEINZ GR215","18447"
"18/12/2024","32128","4","MANDORLE SGUSCIATE GR.200","18351"
"18/12/2024","32128","15","OLIO DI SEMI GIRASOLE LT 1","10088"
"18/12/2024","32128","13","OLIO EXTRAVERGINE DI OLIVA LT 1 LEVANTE","10069"
"18/12/2024","32128","1","ORIGANO GR.12 VASO PET","17183"
"18/12/2024","32128","7","PAN BAULETTO INTEGRALE GR 400 M.B.","17182"
"18/12/2024","32128","19","PAN BAULETTO MULINO BIANCO GR 400","16688"
"18/12/2024","32128","7","PAN GRATTATO GR 400 MULINO BIANCO","16689"
"18/12/2024","32128","10","PANNA UHT DA CUCINA ML 200 CATTEL","18477"
"18/12/2024","32128","45","PATATINE CLASSICA BAR GR 50 SAN CARLO","11783"
"18/12/2024","32128","1","PEPE NERO MACINATO GR 25 VASO PET","17184"
"18/12/2024","32128","12","PEPERONCINO INTERO GR.10","17346"
"18/12/2024","32128","2","PIADELLE CLASSICHE GR 300 MULINO BIANCO","16692"
"18/12/2024","32128","1","PISTACCHI GR 200 ECON","18356"
"18/12/2024","32128","1","POLENTA ISTANTANEA VALSUGANA GR.375","16869"
"18/12/2024","32128","1","ROSMARINO GR. 22 VASO PET","17186"
"18/12/2024","32128","11","SALMONE AFFUMICATO G 150","32407"
"18/12/2024","32128","2","SEMI ZUCCA GR 200 ECON.","19197"
"18/12/2024","32128","7","TEA CLASSICO STAR 25 FL","16792"
"18/12/2024","32128","1","THE STAR FRUTTI DI BOSCO 25 FL.","16945"
