"17/12/2024","32565","5","ACETO VINO BIANCO LT 1 PET","10057"
"17/12/2024","32565","1","ALBUME PASTORIZZATO L 1","30877"
"17/12/2024","32565","1","BROOKLING SPEARMINT","16865"
"17/12/2024","32565","3","CACAO PERUGINA AMARO GR. 75","16708"
"17/12/2024","32565","14","CAFFE  LAVAZZA ROSSA X2 GR 250","19155"
"17/12/2024","32565","5","CAFFE DEK INTENSO MACINATO GR.250 LAVAZZA","16674"
"17/12/2024","32565","5","CAFFE' LAVAZZA CREMA E GUSTO 250GR","17617"
"17/12/2024","32565","4","CAFF� GIMOKA","16990"
"17/12/2024","32565","1","CAPPERI PET . 100GR","17306"
"17/12/2024","32565","2","CECI SECCHI GR. 500","10132"
"17/12/2024","32565","2","CRACKERS PAVESI","16679"
"17/12/2024","32565","3","CRECKERS INTEGRALI GR. 500 MB","16677"
"17/12/2024","32565","1","EFFERVESCENTE BRIOSCHI GR 100","16680"
"17/12/2024","32565","2","FAGIOLI CANNELLI SECCHI GR. 500","12376"
"17/12/2024","32565","2","FAGIOLI CANNELLINI BRICK 380 GR  J. COLOMBANI","17531"
"17/12/2024","32565","22","FARINA B. GRANO TENERO KG 1 TIPO 00","10415"
"17/12/2024","32565","2","FETTE BISCOTTATE DORATE GR.315 MB","12759"
"17/12/2024","32565","3","FETTE BISCOTTATE INTEGRALI MB GR. 315","12295"
"17/12/2024","32565","13","FONZIES 100 GR","16757"
"17/12/2024","32565","8","KETCHUP GR. 250 HEINZ","17052"
"17/12/2024","32565","4","LENTICCHI SECCHE GR. 500","10936"
"17/12/2024","32565","4","LIEVITO DI BIRRA MASTROFORNAIO GR 7X3","17356"
"17/12/2024","32565","3","LIEVITO DOLCI GR. 16X3 CAMEO","17357"
"17/12/2024","32565","3","LIFE MANDORLE SGUSCIATE GR. 200","18351"
"17/12/2024","32565","15","MAIONESE GR.215 HEINZ","18447"
"17/12/2024","32565","20","OLIO DI SEMI DI MAIS LT 1","16909"
"17/12/2024","32565","12","OLIO EXTRA VERGINE DI OLIVA LT 1","10069"
"17/12/2024","32565","2","OLIVE NERE TOSTATE GR.75 SACLA","19065"
"17/12/2024","32565","5","OLIVE VERDI SACLA GR.185","19006"
"17/12/2024","32565","2","PAN BAULETTO GR. 400 MB","16688"
"17/12/2024","32565","4","PAN BAULETTO INTEGRALE GR. 400 MB","17182"
"17/12/2024","32565","7","PAN CARRE GR.285","16544"
"17/12/2024","32565","8","PANE GRATTUGGIATO PAVONE GR.250","17595"
"17/12/2024","32565","4","PANNA HOPLA  X DOLCI ML 200","18119"
"17/12/2024","32565","2","PANNA UHT CUCINA ML 200 CATTEL","18477"
"17/12/2024","32565","76","PASSATA POMODORO BRIK GR. 500 POMI","16690"
"17/12/2024","32565","20","PATATINA CLASSICA SAN CARLO GR.190","17307"
"17/12/2024","32565","3","PEPE NERO MACINATO GR.25 VASO PET","17184"
"17/12/2024","32565","3","PIADELLE CLASSICHE GR. 300 MB","16692"
"17/12/2024","32565","32","POLPA FINE POMI GR.300","16691"
"17/12/2024","32565","5","RISETTE CURTI GR 130","61401"
"17/12/2024","32565","1","THE VERDE LIPTON 25 FL","16846"
"17/12/2024","32565","38","UOVA CONF 6 PZ","33120"
"17/12/2024","32565","5","ZUCCHERO A VELO GR. 125 CAMEO","17409"
"17/12/2024","32565","13","ZUCCHERO KG 1","10055"
"17/12/2024","32565","23","ARANCIATA SAN BENEDETTO LT 1.5","11095"
"17/12/2024","32565","18","CHINOTTO SAN BENEDETTO LT1.5","17278"
"17/12/2024","32565","71","COCA COLA LT 1.5","18716"
"17/12/2024","32565","15","COCA COLA ML 450","12695"
"17/12/2024","32565","2","GASSOSA SAN BENEDETTO LT 1.5","17277"
"17/12/2024","32565","15","SPRITE LT 1.5","11665"
"17/12/2024","32565","4","SUCCHI YOGA ACE LT 1","17635"
